longitude,latitude,housing_median_age,median_income,median_house_value,ocean_proximity_NEAR BAY,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_NEAR OCEAN,ocean_proximity_ISLAND,rooms_per_household,log_population_per_household,bedrooms_per_room
-122.18,37.47,37.0,13.367,500001.0,1,0,0,0,0,8.709480,0.957627,0.115169
-122.16,37.47,44.0,5.397,341700.0,1,0,0,0,0,6.234300,0.887872,0.169314
-122.17,37.48,39.0,5.9629,352700.0,1,0,0,0,0,5.948529,1.060306,0.165225
-122.16,37.47,33.0,2.6506,162600.0,1,0,0,0,0,4.327465,1.288663,0.231082
-122.16,37.48,36.0,2.3769,157300.0,1,0,0,0,0,4.897155,1.450388,0.214030
-122.14,37.5,46.0,15.0001,500001.0,1,0,0,0,0,6.000000,0.955511,0.133333
-122.14,37.48,36.0,4.0039,148900.0,1,0,0,0,0,5.062762,1.412109,0.195041
-122.14,37.47,36.0,3.7917,160600.0,1,0,0,0,0,5.579088,1.644215,0.197982
-122.12,37.48,36.0,3.8194,159400.0,1,0,0,0,0,4.680851,1.441900,0.201136
-122.13,37.47,25.0,5.0893,173400.0,1,0,0,0,0,4.393531,1.427224,0.216564
-122.13,37.46,37.0,2.5294,159400.0,1,0,0,0,0,4.879257,1.455803,0.211929
-122.13,37.46,35.0,3.7312,159600.0,1,0,0,0,0,4.602787,1.373142,0.227101
-122.12,37.45,38.0,2.0096,155700.0,1,0,0,0,0,4.445993,1.202229,0.246082
-122.13,37.46,31.0,3.2642,185600.0,1,0,0,0,0,4.397260,1.208464,0.255007
-122.13,37.47,30.0,4.983,166700.0,1,0,0,0,0,4.916944,1.319317,0.198649
-122.14,37.47,37.0,2.8868,156600.0,1,0,0,0,0,4.784397,1.417367,0.241625
-122.15,37.47,37.0,2.7993,145500.0,1,0,0,0,0,4.422062,1.365700,0.207158
-122.15,37.47,38.0,3.0521,151500.0,1,0,0,0,0,4.936709,1.437944,0.192949
-122.15,37.46,30.0,3.6712,308600.0,1,0,0,0,0,3.659983,0.847920,0.296332
-122.14,37.46,27.0,2.4375,189000.0,1,0,0,0,0,3.165060,0.859699,0.360036
-122.15,37.47,39.0,5.6407,326400.0,1,0,0,0,0,5.351240,0.849656,0.184556
-122.15,37.46,42.0,5.6234,379600.0,1,0,0,0,0,5.334225,0.752828,0.206516
-122.16,37.46,45.0,6.227,417800.0,1,0,0,0,0,5.650273,0.835519,0.168279
-122.16,37.45,50.0,7.6129,412500.0,1,0,0,0,0,4.666667,0.593064,0.209184
-122.16,37.46,32.0,4.2667,410200.0,1,0,0,0,0,3.633015,0.649222,0.248216
-122.17,37.46,47.0,9.459,500001.0,1,0,0,0,0,8.198582,1.308908,0.143599
-122.19,37.46,34.0,4.1985,500001.0,1,0,0,0,0,4.761863,0.564875,0.218306
-122.17,37.45,33.0,4.4531,500001.0,1,0,0,0,0,4.835979,0.706288,0.216630
-122.17,37.45,35.0,5.1995,500001.0,1,0,0,0,0,4.418103,0.514268,0.236098
-122.18,37.45,43.0,4.4688,460200.0,1,0,0,0,0,5.353247,0.752396,0.212033
-122.18,37.45,37.0,4.0,394300.0,1,0,0,0,0,4.159019,0.520901,0.258703
-122.19,37.45,18.0,5.1032,464600.0,0,0,0,1,0,3.726651,0.664260,0.253056
-122.18,37.44,44.0,8.2436,500001.0,0,0,0,1,0,6.465318,1.007916,0.155118
-122.19,37.44,38.0,9.3198,500001.0,0,0,0,1,0,7.275269,0.950536,0.134792
-122.19,37.44,39.0,8.9955,500001.0,0,0,0,1,0,6.976228,0.940403,0.140391
-122.2,37.43,38.0,7.3681,500001.0,0,0,0,1,0,6.815789,0.931216,0.145615
-122.21,37.44,35.0,4.6908,500001.0,0,0,0,1,0,5.728643,0.892904,0.169298
-122.2,37.43,40.0,5.2421,444500.0,0,0,0,1,0,5.330935,0.923459,0.185335
-122.19,37.43,39.0,6.6136,472800.0,0,0,0,1,0,5.891626,0.836330,0.175585
-122.2,37.43,22.0,5.2391,500001.0,0,0,0,1,0,5.029008,0.713548,0.225865
-122.21,37.43,33.0,8.6963,500001.0,0,0,0,1,0,5.926199,0.986808,0.158157
-122.21,37.43,23.0,5.7211,500001.0,0,0,0,1,0,6.465090,0.730178,0.176276
-122.23,37.42,16.0,7.4542,500001.0,0,0,0,1,0,6.483333,0.534542,0.164524
-122.19,37.42,47.0,8.4375,500001.0,0,0,0,1,0,8.034483,0.933385,0.179185
-122.21,37.43,20.0,9.7796,500001.0,0,0,0,1,0,6.678082,0.797137,0.137436
-122.21,37.42,28.0,11.9666,500001.0,0,0,0,1,0,7.139241,0.882826,0.127660
-122.2,37.4,37.0,8.2782,500001.0,0,0,0,1,0,6.750000,1.034074,0.149691
-122.2,37.4,30.0,10.0481,500001.0,0,0,0,1,0,8.061728,1.106809,0.129403
-122.21,37.38,28.0,11.3176,500001.0,0,0,0,1,0,8.082290,0.979711,0.127933
-122.2,37.35,17.0,13.2986,500001.0,1,0,0,0,0,7.299528,1.017586,0.142811
-122.21,37.37,34.0,8.2883,500001.0,0,0,0,1,0,6.618834,1.011193,0.147019
-122.22,37.37,26.0,5.1831,350000.0,0,0,0,1,0,2.018349,0.390056,0.459091
-122.22,37.36,34.0,8.7382,500001.0,0,0,0,1,0,6.442149,0.907992,0.155869
-122.22,37.4,32.0,15.0001,500001.0,0,0,0,1,0,8.116608,1.056513,0.124946
-122.25,37.45,34.0,10.2811,500001.0,0,0,0,1,0,8.127371,0.921157,0.121707
-122.27,37.45,41.0,6.3824,500001.0,0,0,0,1,0,5.424837,0.836030,0.163855
-122.24,37.43,36.0,7.652,500001.0,0,0,0,1,0,6.392573,0.907231,0.149793
-122.27,37.43,33.0,15.0001,500001.0,0,0,0,1,0,7.446512,1.073493,0.139288
-122.25,37.39,33.0,10.6514,500001.0,0,0,0,1,0,6.981132,1.060146,0.113514
-122.26,37.38,28.0,7.8633,500001.0,0,0,0,1,0,7.162338,0.991326,0.148685
-122.29,37.41,30.0,10.6868,500001.0,0,0,0,1,0,7.986216,0.990649,0.134003
-122.46,37.51,23.0,5.6286,411300.0,0,0,0,1,0,6.369128,0.985015,0.159115
-122.47,37.5,18.0,4.875,334600.0,0,0,0,1,0,6.028871,1.047457,0.181106
-122.47,37.5,25.0,3.1937,319200.0,0,0,0,1,0,4.871795,0.728415,0.272632
-122.48,37.51,22.0,4.7578,318500.0,0,0,0,1,0,5.792593,1.036212,0.177749
-122.47,37.51,15.0,6.7606,364300.0,0,0,0,1,0,6.426357,1.054591,0.153599
-122.44,37.52,16.0,5.9919,345100.0,0,0,0,1,0,6.164634,1.115313,0.166596
-122.53,37.5,19.0,6.1896,331100.0,0,0,0,1,0,5.922981,1.004916,0.169253
-122.49,37.54,15.0,6.3256,368000.0,0,0,0,1,0,6.459813,1.048794,0.157697
-122.51,37.53,17.0,7.2929,355800.0,0,0,0,1,0,6.531120,1.025461,0.166455
-122.5,37.51,11.0,8.2364,371800.0,0,0,0,1,0,6.040323,1.051836,0.182911
-122.49,37.5,21.0,4.5625,500000.0,0,0,0,1,0,4.667954,1.129033,0.255583
-122.43,37.43,17.0,4.8405,354300.0,0,0,0,1,0,6.032680,1.011098,0.187432
-122.34,37.46,21.0,7.439,500001.0,0,0,0,1,0,6.494585,0.732090,0.162868
-122.38,37.34,33.0,7.7773,456300.0,0,0,0,1,0,6.546584,0.910060,0.198292
-122.33,37.39,52.0,6.2263,500001.0,0,0,0,1,0,6.228261,0.924949,0.178010
-122.27,37.32,37.0,5.3951,277700.0,0,0,0,1,0,5.142012,0.976381,0.204833
-122.27,37.24,30.0,5.1002,319400.0,0,0,0,1,0,5.501992,1.147213,0.214699
-122.38,37.18,52.0,3.3047,286100.0,0,0,0,1,0,7.936364,1.453316,0.180412
-119.77,34.44,24.0,2.4717,295300.0,0,0,0,1,0,4.367852,0.580375,0.232307
-119.78,34.45,9.0,4.2109,450000.0,0,0,0,1,0,8.318182,1.929543,0.192896
-119.79,34.45,24.0,5.8635,348700.0,0,0,0,1,0,7.226316,1.040835,0.157684
-119.75,34.45,26.0,4.1375,395000.0,0,0,0,1,0,5.789644,0.889395,0.189212
-119.75,34.44,28.0,1.8432,327300.0,0,0,0,1,0,4.302789,0.736039,0.275926
-119.76,34.44,28.0,2.4701,290900.0,0,0,0,1,0,3.622263,0.689491,0.293199
-119.75,34.45,6.0,5.5073,263800.0,0,0,0,1,0,4.749585,0.845163,0.151885
-119.78,34.48,21.0,7.9248,500001.0,0,0,0,1,0,7.246951,1.121717,0.135465
-119.75,34.5,26.0,5.9522,438400.0,0,1,0,0,0,6.196522,0.944751,0.162504
-119.78,34.45,23.0,6.4744,500001.0,0,0,0,1,0,8.113281,1.013020,0.147328
-119.73,34.44,38.0,3.1364,357500.0,0,0,0,1,0,4.377215,0.706975,0.251591
-119.73,34.43,35.0,4.5278,340400.0,0,0,0,1,0,4.283677,0.784704,0.241953
-119.74,34.44,26.0,3.4047,294500.0,0,0,0,1,0,4.481053,0.672407,0.242189
-119.72,34.43,30.0,2.5139,279500.0,0,1,0,0,0,4.324653,0.638742,0.263348
-119.72,34.43,27.0,2.5694,275000.0,0,1,0,0,0,3.143770,0.909237,0.303862
-119.72,34.43,46.0,3.6719,357400.0,0,1,0,0,0,4.296774,0.878153,0.246997
-119.72,34.43,36.0,2.6014,320600.0,0,1,0,0,0,3.802632,0.538722,0.267301
-119.72,34.43,33.0,2.3454,243800.0,0,1,0,0,0,2.887640,0.749135,0.366732
-119.71,34.43,18.0,2.1974,255000.0,0,1,0,0,0,3.381503,0.677123,0.317949
-119.71,34.42,31.0,3.1563,267000.0,0,1,0,0,0,3.292585,0.920690,0.303713
-119.71,34.43,47.0,2.6429,279200.0,0,1,0,0,0,4.093750,0.721391,0.265267
-119.72,34.44,50.0,6.3997,500001.0,0,1,0,0,0,7.370203,1.042117,0.155896
-119.71,34.44,52.0,4.1316,443000.0,0,1,0,0,0,5.174648,0.694555,0.186717
-119.7,34.43,37.0,5.1545,418400.0,0,1,0,0,0,4.540373,0.744596,0.209302
-119.71,34.43,48.0,3.5213,458600.0,0,1,0,0,0,4.845070,0.704153,0.222591
-119.7,34.43,39.0,2.6875,320600.0,0,1,0,0,0,3.633252,0.616968,0.314266
-119.7,34.43,52.0,2.125,300000.0,0,1,0,0,0,3.591912,0.415221,0.295803
-119.7,34.47,32.0,7.7261,500001.0,0,1,0,0,0,7.068311,0.905991,0.152752
-119.72,34.47,34.0,5.8411,381800.0,0,1,0,0,0,6.498008,0.924227,0.163397
-119.71,34.45,35.0,5.5922,384400.0,0,1,0,0,0,6.219373,1.034897,0.166285
-119.71,34.44,41.0,5.3184,376000.0,0,1,0,0,0,6.253521,0.959836,0.165315
-119.72,34.44,43.0,4.7,293800.0,0,1,0,0,0,4.974860,0.616242,0.192027
-119.72,34.44,39.0,3.8819,289900.0,0,1,0,0,0,5.555970,0.960093,0.204164
-119.73,34.44,48.0,4.8021,351100.0,0,0,0,1,0,5.760218,0.975022,0.184484
-119.73,34.45,44.0,6.7449,415600.0,0,1,0,0,0,7.690476,0.953678,0.145069
-119.74,34.44,27.0,2.8,353000.0,0,0,0,1,0,4.420495,0.575143,0.225420
-119.74,34.45,29.0,6.0597,383100.0,0,1,0,0,0,6.176039,0.982051,0.153603
-119.69,34.44,41.0,6.8406,500001.0,0,1,0,0,0,7.394052,0.906578,0.136249
-119.69,34.43,44.0,4.149,443600.0,0,1,0,0,0,5.520362,0.827385,0.198770
-119.7,34.43,35.0,2.6205,318800.0,0,1,0,0,0,3.641558,0.529864,0.263195
-119.69,34.43,43.0,2.875,280600.0,0,1,0,0,0,4.779468,0.936615,0.247414
-119.69,34.43,37.0,5.8311,387700.0,0,1,0,0,0,5.884454,0.882099,0.177437
-119.68,34.44,23.0,8.7394,500001.0,0,1,0,0,0,6.951872,0.896852,0.153077
-119.67,34.47,35.0,4.9757,500001.0,0,1,0,0,0,7.049608,1.650364,0.156296
-119.66,34.44,26.0,6.5631,500001.0,0,1,0,0,0,7.027708,0.937722,0.148029
-119.66,34.43,27.0,3.8456,500001.0,0,1,0,0,0,5.627171,0.973267,0.192231
-119.67,34.44,32.0,5.2888,463800.0,0,1,0,0,0,5.951673,0.894494,0.167708
-119.69,34.43,30.0,2.5104,228100.0,0,1,0,0,0,3.916923,1.202741,0.269442
-119.68,34.43,33.0,2.9896,236000.0,0,1,0,0,0,4.406742,1.336183,0.235594
-119.68,34.43,49.0,3.5208,251200.0,0,1,0,0,0,4.697368,1.204236,0.216246
-119.67,34.38,28.0,3.1625,364300.0,0,1,0,0,0,4.319048,0.703805,0.289967
-119.68,34.42,38.0,2.707,236800.0,0,1,0,0,0,4.270588,1.208960,0.243802
-119.67,34.43,39.0,2.3681,241400.0,0,1,0,0,0,3.922460,1.322825,0.259714
-119.67,34.42,37.0,2.0643,246700.0,0,1,0,0,0,3.751121,1.197449,0.265392
-119.67,34.42,23.0,2.5947,232600.0,0,1,0,0,0,3.498688,1.279036,0.294824
-119.7,34.43,52.0,2.375,293800.0,0,1,0,0,0,3.410000,0.698135,0.337243
-119.7,34.42,52.0,1.4722,350000.0,0,1,0,0,0,3.225490,1.048350,0.331307
-119.7,34.42,41.0,3.1667,362500.0,0,1,0,0,0,3.387850,1.000494,0.329655
-119.69,34.42,17.0,1.2762,253600.0,0,1,0,0,0,3.432331,0.912524,0.297919
-119.69,34.42,52.0,2.5978,258300.0,0,1,0,0,0,2.649123,1.235063,0.370861
-119.71,34.42,52.0,1.4851,237500.0,0,1,0,0,0,3.190972,0.390305,0.376496
-119.71,34.42,49.0,2.925,246900.0,0,1,0,0,0,3.795620,0.929344,0.279487
-119.71,34.42,39.0,2.16,259100.0,0,1,0,0,0,3.708861,0.651138,0.274744
-119.71,34.42,50.0,2.2097,258300.0,0,1,0,0,0,3.111111,0.591893,0.332143
-119.7,34.42,43.0,2.675,247900.0,0,1,0,0,0,3.349442,1.018673,0.309101
-119.7,34.41,52.0,2.2069,226500.0,0,0,0,1,0,3.398664,1.291151,0.300131
-119.72,34.42,37.0,3.5905,264700.0,0,0,0,1,0,4.007353,0.923130,0.261162
-119.72,34.42,31.0,2.6019,250000.0,0,0,0,1,0,3.829146,1.150031,0.251312
-119.72,34.42,49.0,2.6983,260100.0,0,0,0,1,0,4.586895,1.007188,0.229814
-119.72,34.42,52.0,4.0125,261000.0,0,0,0,1,0,4.375622,0.891101,0.220011
-119.71,34.42,52.0,4.1062,252900.0,0,1,0,0,0,4.611111,1.271265,0.229624
-119.71,34.42,23.0,2.5506,230800.0,0,1,0,0,0,3.628070,1.202920,0.318182
-119.71,34.41,31.0,2.6538,231800.0,0,0,0,1,0,3.357143,1.174651,0.308511
-119.73,34.35,20.0,4.375,335200.0,0,0,0,1,0,5.368078,1.081087,0.193568
-119.71,34.36,34.0,4.1842,364000.0,0,0,0,1,0,7.020576,0.949479,0.161782
-119.7,34.36,35.0,4.7411,336400.0,0,0,0,1,0,4.759644,0.986747,0.208229
-119.71,34.4,36.0,4.2283,326800.0,0,0,0,1,0,5.610942,0.821345,0.193933
-119.7,34.4,25.0,3.0938,312500.0,0,0,0,1,0,4.039130,0.631503,0.265339
-119.72,34.41,35.0,4.3214,341800.0,0,0,0,1,0,5.655844,0.832344,0.166475
-119.71,34.4,27.0,4.0451,395100.0,0,0,0,1,0,5.035952,0.841384,0.203860
-119.71,34.41,18.0,3.6823,255000.0,0,0,0,1,0,4.003268,0.818887,0.258776
-119.7,34.41,19.0,2.6607,226500.0,0,0,0,1,0,2.872340,1.159747,0.296296
-119.7,34.41,19.0,2.8042,236100.0,0,0,0,1,0,3.935849,1.166095,0.275647
-119.69,34.38,39.0,2.25,281300.0,0,0,0,1,0,3.820442,0.626027,0.331887
-119.69,34.41,44.0,2.6103,500000.0,0,1,0,0,0,4.067340,0.708185,0.295530
-119.75,34.43,23.0,3.3776,283200.0,0,0,0,1,0,3.789072,0.514883,0.280684
-119.74,34.43,26.0,5.0434,340400.0,0,0,0,1,0,5.549822,0.954005,0.180186
-119.75,34.4,31.0,6.8927,500001.0,0,0,0,1,0,6.634551,1.009484,0.149725
-119.73,34.43,27.0,2.303,261000.0,0,0,0,1,0,4.284024,1.062464,0.279006
-119.73,34.42,23.0,5.3279,413900.0,0,0,0,1,0,5.731092,0.986068,0.166422
-119.73,34.42,25.0,5.4127,392800.0,0,0,0,1,0,6.041791,0.996012,0.154150
-119.72,34.41,35.0,4.9044,335300.0,0,0,0,1,0,5.482249,0.954601,0.202375
-119.74,34.41,30.0,5.5959,346200.0,0,0,0,1,0,5.782396,0.945683,0.176321
-119.73,34.41,29.0,4.4375,350000.0,0,0,0,1,0,6.576208,0.960646,0.167891
-119.72,34.41,26.0,3.2895,335000.0,0,0,0,1,0,4.069136,0.856777,0.229369
-119.74,34.35,34.0,5.0,329400.0,0,0,0,1,0,6.474708,1.009122,0.175481
-119.74,34.38,32.0,5.345,322600.0,0,0,0,1,0,5.135417,1.058465,0.194050
-119.63,34.42,42.0,8.5608,500001.0,0,1,0,0,0,6.788462,1.063384,0.149008
-119.64,34.43,34.0,5.623,500001.0,0,1,0,0,0,6.239754,0.719438,0.187192
-119.63,34.4,29.0,6.0069,500001.0,0,1,0,0,0,6.305057,0.725253,0.210608
-119.64,34.43,32.0,4.625,500001.0,0,1,0,0,0,6.324324,0.928379,0.169872
-119.61,34.45,33.0,5.3963,500001.0,0,1,0,0,0,7.509395,0.924193,0.144287
-119.63,34.44,37.0,9.4522,500001.0,0,1,0,0,0,8.478723,0.962037,0.138645
-119.61,34.43,16.0,9.0267,500001.0,0,1,0,0,0,8.569132,0.937291,0.146717
-119.53,34.41,8.0,3.9659,297400.0,0,1,0,0,0,4.360614,0.818010,0.234604
-119.52,34.41,20.0,4.806,279700.0,0,1,0,0,0,5.867974,1.321146,0.178213
-119.51,34.4,24.0,5.2039,301300.0,0,0,0,1,0,5.693844,1.076177,0.174167
-119.51,34.4,15.0,2.0625,314300.0,0,0,0,1,0,4.538776,0.517335,0.230216
-119.52,34.39,23.0,2.6397,250000.0,0,0,0,1,0,4.098551,0.946553,0.258133
-119.51,34.39,32.0,3.233,346000.0,0,0,0,1,0,5.751497,1.046373,0.205102
-119.52,34.4,20.0,3.2125,251000.0,0,0,0,1,0,4.398082,1.140872,0.260087
-119.53,34.38,22.0,2.7864,300000.0,0,0,0,1,0,4.859833,1.001278,0.312957
-119.53,34.4,14.0,3.1389,248700.0,0,1,0,0,0,4.578082,1.083892,0.229204
-119.51,34.46,28.0,6.091,500001.0,0,1,0,0,0,7.258799,1.036693,0.160582
-119.55,34.38,17.0,2.7275,500001.0,0,1,0,0,0,5.574286,0.665629,0.188621
-119.57,34.38,22.0,5.759,425000.0,0,1,0,0,0,7.366569,0.991404,0.169586
-119.59,34.43,28.0,4.2059,500001.0,0,1,0,0,0,6.149321,0.880359,0.199411
-119.59,34.39,35.0,3.6969,335000.0,0,1,0,0,0,4.474820,0.693147,0.273312
-119.5,34.35,39.0,11.7794,500001.0,0,0,0,1,0,14.666667,1.033015,0.123377
-119.49,34.39,17.0,3.9224,230600.0,0,0,0,1,0,5.002167,0.914339,0.212692
-119.72,34.77,35.0,2.4583,62100.0,0,1,0,0,0,5.782201,1.006264,0.223977
-120.18,34.75,17.0,3.7958,400000.0,0,1,0,0,0,5.777159,1.058834,0.184185
-120.27,34.72,14.0,3.2569,230800.0,0,1,0,0,0,5.438819,1.072970,0.214895
-120.18,34.62,25.0,3.1912,226400.0,0,0,0,1,0,5.942222,1.092669,0.163800
-120.2,34.63,14.0,4.4519,227900.0,0,0,0,1,0,5.424180,1.114200,0.194560
-120.2,34.61,15.0,3.8582,215200.0,0,0,0,1,0,4.794165,0.781508,0.233266
-120.13,34.63,11.0,5.5221,394900.0,0,0,0,1,0,6.322485,0.996970,0.158634
-120.12,34.6,10.0,5.5106,290900.0,0,0,0,1,0,5.789976,0.835293,0.175598
-120.14,34.6,22.0,2.9479,243100.0,0,0,0,1,0,5.222494,1.027696,0.217697
-120.16,34.61,17.0,3.0185,500001.0,0,0,0,1,0,4.205479,0.683973,0.205212
-120.14,34.59,9.0,2.5743,309800.0,0,0,0,1,0,6.587013,0.770589,0.196767
-120.14,34.59,24.0,4.2026,259800.0,0,0,0,1,0,5.617544,0.941924,0.176140
-120.04,34.72,13.0,6.6054,500001.0,0,0,0,1,0,7.654369,1.096669,0.148402
-120.11,34.66,18.0,5.3154,289400.0,0,0,0,1,0,5.457490,0.937918,0.176558
-120.08,34.64,18.0,4.2222,375000.0,0,0,0,1,0,6.436314,1.043842,0.180632
-120.08,34.62,11.0,4.6554,272300.0,0,0,0,1,0,5.975945,1.067787,0.169063
-120.09,34.62,18.0,5.5194,367000.0,0,0,0,1,0,7.543175,1.012360,0.141064
-120.11,34.62,16.0,6.2094,440000.0,0,0,0,1,0,8.197772,0.982569,0.133877
-120.09,34.61,11.0,2.8906,84400.0,0,0,0,1,0,7.918919,1.454837,0.213311
-120.08,34.59,24.0,5.1909,390200.0,0,0,0,1,0,5.949206,0.956732,0.170224
-120.01,34.54,30.0,3.9375,292900.0,0,0,0,1,0,6.434409,1.018808,0.203543
-120.44,34.91,12.0,5.299,226800.0,0,1,0,0,0,7.214932,0.998767,0.145187
-120.45,34.91,16.0,2.56,150000.0,0,1,0,0,0,4.395062,0.784521,0.206461
-120.48,34.9,20.0,3.0559,120100.0,0,1,0,0,0,5.803625,1.324772,0.163977
-120.45,34.88,15.0,5.7306,269700.0,0,1,0,0,0,6.803175,1.081536,0.133458
-120.44,34.88,9.0,6.7694,275100.0,0,1,0,0,0,7.675676,1.055091,0.132843
-120.45,34.87,4.0,7.5696,328700.0,0,1,0,0,0,8.026178,1.048512,0.144162
-120.44,34.87,13.0,5.038,194000.0,0,1,0,0,0,5.958763,1.027408,0.152249
-120.45,34.86,23.0,2.2791,114800.0,0,0,0,1,0,5.394945,0.857402,0.227818
-120.4,34.86,11.0,2.0508,275000.0,0,1,0,0,0,4.993884,0.432616,0.213105
-120.4,34.85,26.0,4.8185,157900.0,0,1,0,0,0,5.960000,1.196193,0.161493
-120.41,34.86,15.0,4.375,158000.0,0,1,0,0,0,5.373626,0.804807,0.191207
-120.43,34.86,17.0,4.3125,168100.0,0,1,0,0,0,6.706131,1.179143,0.159521
-120.43,34.86,17.0,3.8203,141500.0,0,1,0,0,0,6.192308,1.030077,0.179607
-120.37,34.9,17.0,4.7813,326800.0,0,1,0,0,0,7.317680,1.071546,0.145715
-120.33,34.87,24.0,3.9375,341200.0,0,1,0,0,0,7.662722,1.173636,0.155985
-120.42,34.91,4.0,3.2135,212700.0,0,1,0,0,0,5.764026,0.837705,0.174206
-120.43,34.9,27.0,3.5391,144700.0,0,1,0,0,0,5.835260,1.089904,0.175334
-120.43,34.9,30.0,4.1058,164000.0,0,1,0,0,0,6.368000,1.091476,0.164573
-120.41,34.88,8.0,3.5288,165500.0,0,1,0,0,0,5.733456,0.756364,0.198782
-120.42,34.89,24.0,5.0099,162500.0,0,1,0,0,0,7.137809,1.105654,0.151980
-120.43,34.89,30.0,5.0286,158000.0,0,1,0,0,0,6.184375,1.138434,0.172815
-120.43,34.89,28.0,4.6694,158200.0,0,1,0,0,0,6.181425,1.095006,0.167016
-120.43,34.88,22.0,5.0113,158600.0,0,1,0,0,0,6.935484,1.127754,0.147674
-120.42,34.87,18.0,4.8359,195700.0,0,1,0,0,0,6.557592,1.112477,0.150100
-120.43,34.87,21.0,4.6648,193000.0,0,1,0,0,0,6.036827,1.131128,0.154388
-120.43,34.87,26.0,3.9871,157700.0,0,1,0,0,0,6.387218,1.099865,0.160094
-120.41,34.88,4.0,5.0639,201700.0,0,1,0,0,0,6.467487,1.081477,0.151902
-120.4,34.87,10.0,4.9766,199600.0,0,1,0,0,0,6.887147,1.204600,0.149750
-120.41,34.87,32.0,5.062,158900.0,0,1,0,0,0,7.106762,1.125530,0.158738
-120.41,34.87,15.0,4.9028,193600.0,0,1,0,0,0,6.391667,1.153994,0.163625
-120.42,34.95,52.0,1.7431,131500.0,0,1,0,0,0,5.039855,0.828488,0.206326
-120.42,34.95,33.0,3.1078,146700.0,0,1,0,0,0,5.327074,0.904643,0.208872
-120.43,34.95,50.0,2.3506,136100.0,0,1,0,0,0,4.878412,0.893705,0.210071
-120.43,34.95,43.0,3.6815,181800.0,0,1,0,0,0,6.516129,0.803014,0.170297
-120.42,34.94,32.0,2.7188,133700.0,0,1,0,0,0,5.511628,0.952077,0.193741
-120.43,34.93,4.0,2.8649,186500.0,0,1,0,0,0,4.958478,0.818972,0.226099
-120.43,34.93,10.0,3.285,218300.0,0,1,0,0,0,5.302491,1.041873,0.196309
-120.43,34.98,21.0,3.6639,128600.0,0,1,0,0,0,5.584016,1.099977,0.188624
-120.43,34.97,28.0,4.0125,130100.0,0,1,0,0,0,5.154676,1.281134,0.188416
-120.42,34.96,20.0,4.4342,160700.0,0,1,0,0,0,5.310127,0.977660,0.182956
-120.43,34.96,24.0,4.8155,162900.0,0,1,0,0,0,6.631961,1.042166,0.151150
-120.43,34.96,24.0,2.0673,136900.0,0,1,0,0,0,4.409314,1.244324,0.261256
-120.42,34.96,31.0,3.6212,151400.0,0,1,0,0,0,6.150350,0.885038,0.172825
-120.42,34.96,19.0,2.212,132000.0,0,1,0,0,0,4.479532,0.887418,0.222367
-120.43,34.96,19.0,1.0349,130800.0,0,1,0,0,0,4.563107,0.919005,0.268511
-120.42,34.97,18.0,4.125,139800.0,0,1,0,0,0,5.583815,1.129909,0.181159
-120.41,34.96,16.0,4.2125,148300.0,0,1,0,0,0,5.820253,1.148005,0.175294
-120.42,34.96,14.0,4.5066,149800.0,0,1,0,0,0,6.121302,1.299821,0.165781
-120.38,34.96,9.0,4.0431,226800.0,0,1,0,0,0,5.740816,0.847881,0.174902
-120.41,34.96,21.0,4.65,152500.0,0,1,0,0,0,7.485232,1.116731,0.148253
-120.41,34.96,9.0,4.5536,190100.0,0,1,0,0,0,6.534940,0.989228,0.157817
-120.4,34.95,8.0,5.0206,261000.0,0,1,0,0,0,6.500000,1.057551,0.151724
-120.47,34.98,6.0,3.0723,137300.0,0,1,0,0,0,6.269859,1.020954,0.193509
-120.44,34.97,22.0,1.7941,110300.0,0,1,0,0,0,4.216146,1.368560,0.222359
-120.44,34.97,26.0,3.7589,113700.0,0,1,0,0,0,5.553746,1.654031,0.201760
-120.45,34.97,25.0,3.0368,129300.0,0,1,0,0,0,4.948454,1.307218,0.197917
-120.45,34.97,10.0,3.7679,131300.0,0,1,0,0,0,5.313725,1.332344,0.186610
-120.44,34.96,29.0,2.6531,108300.0,0,1,0,0,0,5.127430,1.250601,0.236731
-120.44,34.96,30.0,3.4722,112500.0,0,1,0,0,0,4.578804,1.254315,0.186944
-120.45,34.96,21.0,4.0603,117600.0,0,1,0,0,0,4.580994,1.563473,0.209807
-120.45,34.96,11.0,2.5556,129200.0,0,1,0,0,0,5.825112,1.647278,0.215550
-120.44,34.96,39.0,1.899,113300.0,0,1,0,0,0,3.601173,0.914530,0.308632
-120.44,34.96,34.0,2.9167,104200.0,0,1,0,0,0,4.588235,1.287854,0.227564
-120.45,34.96,26.0,2.875,121400.0,0,1,0,0,0,5.169761,1.429765,0.203181
-120.45,34.95,32.0,1.8625,90200.0,0,1,0,0,0,3.399568,1.342137,0.283990
-120.44,34.94,24.0,3.1576,147200.0,0,1,0,0,0,5.234177,0.842767,0.191858
-120.47,34.94,17.0,1.8633,109400.0,0,1,0,0,0,4.514851,0.750856,0.225146
-120.44,34.93,15.0,2.0995,87500.0,0,1,0,0,0,3.430830,1.499235,0.281106
-120.44,34.93,16.0,2.1509,67500.0,0,1,0,0,0,4.264228,0.934019,0.265968
